epoch,train_dice,train_iou,train_pixel_accuracy,train_precision,train_recall,train_loss,val_dice,val_iou,val_pixel_accuracy,val_precision,val_recall,val_loss
31,0.6676646699739057,0.5595727639142857,0.9892815795055655,0.6970857652120812,0.7213865095792815,0.19386911561149497,0.6978083863659763,0.5934350465482482,0.9919370618717764,0.7774815092239048,0.693828332493371,0.17370090326524093
32,0.6691439856970033,0.561201884302982,0.9897228167500607,0.6991600456625916,0.7206691798082617,0.19225978426808535,0.6775135383204556,0.5647266898169054,0.9905654020683167,0.7203711067990053,0.7087483380114219,0.18859015950184255
33,0.675225434781507,0.567946890412375,0.9898531152758487,0.7118773621528648,0.720653026602989,0.188847616184936,0.7028556291354585,0.5961881509194007,0.9900593433220951,0.6988246826717227,0.7764293862877114,0.17235069967406236
34,0.6778523426416309,0.5693440827172856,0.9897355925898219,0.7073845558388289,0.7284263538759809,0.18800930713498315,0.695207211379562,0.5912015796226756,0.9914655093703802,0.7368146164669873,0.7119139793649294,0.17630747742734643
35,0.6785299975511639,0.5700739034733107,0.9897814497005107,0.7059212119080299,0.7298071037891299,0.1867616379763498,0.7079168879068815,0.6003727719122854,0.9901719849410701,0.6930622305337161,0.7871659084916633,0.16993083545319054
36,0.68843220070351,0.5810513823877933,0.9902681261301041,0.7169260344533033,0.7353602017081061,0.1815600453681031,0.7058476929394704,0.5976729866209155,0.9908874247693531,0.6935659498192576,0.7890019268013743,0.1709197693178633
37,0.6878429592348808,0.5816033589978551,0.9900594149218049,0.7146556568007136,0.7360781077728715,0.18175409998484823,0.7199349473453571,0.6138656119476728,0.9915872622816587,0.7349697917224015,0.7608240982098573,0.16239749930842262
38,0.6890165298137554,0.581542452060899,0.9898874063131421,0.7123376191702,0.7394035203858863,0.18171832619538142,0.7117566100398757,0.6031459223895357,0.990633928723882,0.6905379311785815,0.8007771781982289,0.16783791791015076
39,0.6885608729234961,0.5805202999780344,0.9899509490229362,0.7144570652135583,0.7375609010111454,0.18166000045142894,0.7057564907392327,0.6010980222844593,0.9914490235388193,0.7349167494711578,0.7352977092276464,0.17034364458989942
40,0.6893261781958646,0.5825815509225047,0.9900690757257994,0.7178668331268222,0.7369251275478408,0.1813007437645696,0.7105857274009805,0.6029103549713666,0.9914661506609923,0.7735824017462433,0.7156972398951714,0.16735461864117615
41,0.6927907636692358,0.5856111605846605,0.9903022106303725,0.7186074620762537,0.7414894890646602,0.17892123858422734,0.7123113166438132,0.6071032139490236,0.9913550181035898,0.7360347538797187,0.7462456807688809,0.16744870037727155
42,0.6978273999898933,0.5906897467929263,0.9905157252106556,0.7284646940439247,0.7414240954920303,0.17593506987878058,0.7205464480058202,0.6168924793276628,0.9921501640484537,0.7595142164147298,0.7387869803583674,0.16147669338241372
43,0.6990029759878336,0.5923876556199651,0.9902815569278806,0.7279967605028042,0.7450947622920192,0.17545542155587396,0.7250459417376359,0.6203565241982525,0.9917246908684774,0.7510615731704391,0.7524285739495896,0.1591428760141783
44,0.6985244854938152,0.5919155449021695,0.9901186626317889,0.7240782019703887,0.747696436595085,0.17563486619051114,0.7260868045865019,0.6218219585446384,0.9923950400857691,0.7659875343084681,0.7427403698465821,0.1580292434284277
45,0.7022231895216676,0.5958862994299379,0.9905802548624748,0.7283162862755531,0.7469546053298685,0.17363583209902742,0.7284493422992689,0.6257584428060556,0.9923191624213719,0.7657456590925142,0.7458289673954724,0.15719739638041863
46,0.6986882936122806,0.5928281356775483,0.9903426211933757,0.7182203926319299,0.7477797054967215,0.1753380109317774,0.7351984080624684,0.6295649503588849,0.9918132509133293,0.7384784063337849,0.7836266653112126,0.15345133624630283
47,0.7066101573927458,0.599632709352083,0.990674881741058,0.7274809725755869,0.7531312315963036,0.17121951749851538,0.7227843425443453,0.617130031000893,0.9917161472476965,0.7340712105241674,0.7707892551650503,0.16029813903531245
48,0.7135445250328197,0.607267500702725,0.9909310891877773,0.7392273798238399,0.7551842044259227,0.1669743885827619,0.6709862440521728,0.5782862302180818,0.9915664883760306,0.7204432825737664,0.6888729063104649,0.19046980052840382
49,0.6975455464318742,0.5917129941111388,0.9904888338127802,0.724119769279347,0.7428329867679019,0.17601146011851554,0.7326546117598501,0.628019617240557,0.9918180611552279,0.7442457854142209,0.7786771790036615,0.15457421496337487
50,0.7113476665907128,0.6052045446149138,0.9908362886933393,0.736039453814196,0.7562988286101541,0.16823468231704347,0.7303694734033549,0.6237321247729231,0.990421726326465,0.716124506578044,0.8172070073458557,0.15696659993180256
51,0.710229859102604,0.6032040838238805,0.9907773625712062,0.736637485581775,0.7546848741381668,0.16912878361032452,0.7366990196168509,0.6311957604307221,0.9920400317936746,0.7539098103610455,0.7750038555640787,0.15408720132314935
52,0.7176182911146519,0.6109889054367709,0.9909132850724597,0.7395132681311563,0.7612112973665082,0.16482029097198053,0.7249572588501199,0.618812489232754,0.9905053455874605,0.7039225315147976,0.8191885729313588,0.1600556203876507
53,0.7200356510489486,0.6132959586589836,0.9911105764466662,0.7387357979666355,0.7648176689480626,0.16314883187933024,0.7418022823610568,0.6358560983778258,0.9919085997455525,0.7507303869257126,0.7924963875156009,0.1496148609133175
54,0.7193762642699618,0.6128842342038487,0.991095753949742,0.7392392764950908,0.7632613712271978,0.1639982455864895,0.7439907661197147,0.6403217967085983,0.9919178221153071,0.7494120376376524,0.7956449321115657,0.1484992225885564
55,0.7197251413450685,0.6140751845614855,0.9912329801293307,0.7427705983782924,0.7610530402771262,0.16306899232400018,0.7450776364010893,0.6407083831781573,0.9919631560758859,0.7437026780125711,0.8031701692995036,0.14764881254064327
56,0.7239872477082319,0.6188431293811909,0.9912489115498787,0.7432914968839911,0.7665999687688295,0.16097037221283414,0.7422862908490684,0.6397307251292147,0.9927162641364708,0.7923753726119054,0.74865753929224,0.14977890655063147
57,0.7224599320528119,0.6169712318237438,0.991163161951442,0.7458687130101892,0.7648196410994197,0.1616012318449658,0.7330247247686233,0.6329422236700016,0.9929602882339578,0.8012339067043863,0.729100927040089,0.15384380197144384
58,0.7225426036951154,0.6169558489738509,0.9912858411323192,0.7449947595596313,0.7663736232491427,0.16135680155698642,0.7427236798539736,0.6352465830970399,0.9910223123297117,0.7226530242554509,0.8322412334436602,0.14957104869192284
59,0.7247076388015303,0.6196476643861726,0.9913213616886805,0.7516430249047834,0.7642553909573444,0.16050105186742405,0.7468532568657519,0.6447266435415547,0.9926393767399782,0.7721242556897234,0.7742737534257255,0.14613672697184005
60,0.7251240209091542,0.6193095511475275,0.9914741699778756,0.7458617181278938,0.7672750620647918,0.15977407064895296,0.7511188670754951,0.6492609741552821,0.9927014250021714,0.7619546425186844,0.7891813041682859,0.1433736823299151
61,0.7218797037074732,0.6162450630650964,0.9911117425491643,0.7449246038531148,0.7661700123964355,0.16205175017374893,0.7478110387121126,0.6430752750578052,0.992488791444305,0.7622518834424122,0.7855216587402997,0.14537244821332276
62,0.7287256274112436,0.6222242492922517,0.9913396218488383,0.7487653438435045,0.7738659967516743,0.1580792262197234,0.736880316530153,0.6306458157101978,0.9905737568401287,0.7214210546414634,0.8284214608728107,0.15337480580858637
63,0.7347438754730446,0.6306727504314378,0.9917193956153337,0.7589692664007808,0.7724104780097341,0.15443821970460025,0.7533577740278923,0.6491793633718449,0.9919022399559076,0.7601872808874433,0.803235794272928,0.14304072359584932
64,0.7330562943635985,0.6274228173979494,0.9916980169540228,0.7520772430092789,0.7751639450705329,0.15507884089683377,0.7333289186736496,0.6289109777988993,0.9910634129763688,0.7210998141540671,0.8093493002073512,0.15511558614184617
65,0.7312061135158983,0.6262235575637152,0.9915609085975692,0.7495755276014638,0.7754157351893048,0.15629157125083512,0.7537642307309177,0.650977419664967,0.992585108397834,0.7736774808436588,0.7893124385392198,0.14192196694358167
66,0.7378572603297788,0.633297334576762,0.9917622007602869,0.7560478878575702,0.7818872855846272,0.15269221222504628,0.7396035630401921,0.6355062084723972,0.9925115502970658,0.7739811010215383,0.7545434970987206,0.1505095765173046
67,0.7341148382009461,0.629330743710662,0.9916794854541158,0.7536743730306625,0.7732871906008831,0.1547298864569775,0.7616317231527088,0.6608651876449585,0.9929470941532506,0.7825811009621586,0.7917577581066525,0.1376729946399678
68,0.7316127869971963,0.6276555783873381,0.9917509580074355,0.7560462061055871,0.7704563029976779,0.15573747352112172,0.7607599990807354,0.6585815264282449,0.992902744837181,0.7752479962755876,0.7936318217410404,0.13825996107379912
69,0.7352670696239139,0.6313027016991792,0.9917098956052647,0.7511260183744652,0.7773843781892643,0.15392595871763173,0.7545031521939747,0.6509360917593814,0.9925577819606909,0.7537723155083954,0.8097488897459254,0.14158218473477183
70,0.7364611365767413,0.6326526458873305,0.9919580522664758,0.7584351512581803,0.7722052145142888,0.15340873590388962,0.750707210234876,0.6497015087109692,0.992845444357447,0.7771996007948379,0.7758028431969907,0.14414092516513063
71,0.7393718046504397,0.6353589329262113,0.9917689447486123,0.7597712150146795,0.7804827922305395,0.1516190327617318,0.7556826756896751,0.6524700390929234,0.9918925105573823,0.7568911889294927,0.8168295550069546,0.14182639433306213
72,0.7465311080910438,0.6424341634955517,0.9921126705269481,0.7640983399956726,0.784343650521234,0.1473371947054253,0.7659532485748756,0.6638505967504227,0.9928732441713918,0.793810152955602,0.7908060723707534,0.13526589048726292
73,0.7398959626985151,0.636600200866544,0.9920298592295758,0.7644900350376617,0.7777466777452203,0.15111184826250687,0.7661072934487042,0.6655578567431524,0.9933255284548844,0.7816402163837749,0.7990954248410351,0.13482174051706564
74,0.7443140540705171,0.6408244523891183,0.9921944841395977,0.7640150868615438,0.7832743234412615,0.14854446737918742,0.7584718972747315,0.6562913984103542,0.9924737247915503,0.8088643599317797,0.7656931638371616,0.13982361821925432
75,0.7434389026359071,0.6405653123592221,0.991866025120713,0.7610696082891419,0.7841132449549298,0.14968784985154174,0.7717129769795865,0.6711418331101948,0.9934202912756943,0.7965857268936921,0.7928586048553921,0.13213918272119302
76,0.7440011986466342,0.641553396748942,0.9921373700679734,0.7651283287031706,0.7839656409829162,0.1486745867011852,0.754741209511833,0.654086940087843,0.9921920700066321,0.7422924707866718,0.8299852721230904,0.14176671664772558
77,0.7410204861053201,0.6382461678843165,0.9919834507759228,0.7620280880567639,0.7818969238636105,0.15048739513339,0.7655928538914862,0.6646007978518227,0.992381097443391,0.7608626594737237,0.8283667293619176,0.13619144825354024
78,0.7493754788193592,0.6464771489764369,0.9923634944960128,0.7715511346279189,0.7856865681188051,0.1458265237336935,0.764970497745907,0.663100883040269,0.9925664489431894,0.7509897779484099,0.8402555193022131,0.13606297098646272
79,0.7383768898110057,0.635824347651282,0.9916606254355852,0.7609012743761373,0.7801194242959799,0.15248236926489098,0.7653181815874075,0.6626055862630227,0.9925984191790721,0.7734699465539874,0.8166400113714797,0.13562100245218578
80,0.7468761635381121,0.6448610535887784,0.9921890285819076,0.7664200424454933,0.7871867037096689,0.14741628309495228,0.7611667431663879,0.6601030084322084,0.9927575166062796,0.7607125244569709,0.815790166356567,0.1374176142085749
81,0.748143071698588,0.6458599740682647,0.9923113151345142,0.7709010447873625,0.7820125766271768,0.14629645312075004,0.7682395527255552,0.6671732583654982,0.9929749804761137,0.7778176818426877,0.815802104327779,0.1337193488231245
82,0.7508628108473712,0.64820295035146,0.9923358881889388,0.7697907707025838,0.7894885650900907,0.14475833265067534,0.7736279230851394,0.6758779170551217,0.9932746437360656,0.7818632893188598,0.8164715952900913,0.13078680653827932
83,0.7543613110170808,0.6522309726407362,0.9924877660219059,0.7741114441738572,0.79157870072265,0.14264518477369187,0.767668889032566,0.6693413843264254,0.9930558280778727,0.7743312283939477,0.8102384091115655,0.1342069829242366
84,0.7495951396088267,0.647619302536166,0.9921371378870898,0.7658824189457782,0.7905483782984489,0.14556354466219282,0.7561560084581029,0.6585844823514775,0.9931266319942059,0.7828716615806989,0.7815123632096068,0.14141463498613313
85,0.7502009813175645,0.6489775671168815,0.9922545742849971,0.7681198646855909,0.7889434535836064,0.14537015721894975,0.7746057780283802,0.6746786923643813,0.9932779361789909,0.7776400125078609,0.8206235134895723,0.1301033350305175
86,0.7497357920158741,0.6476441029199335,0.9922316316948381,0.7693213862042094,0.7901184735603111,0.14538215672553972,0.7663523484729717,0.6643177692187715,0.9925409199883526,0.7941976073691391,0.795404304354215,0.13566876789730675
87,0.7508407595545746,0.6487797405137572,0.9922066375959752,0.7718643230754275,0.7892154860635137,0.14488248353780703,0.7702293765389175,0.6698390262739405,0.9929029766810823,0.7758255004882812,0.8173184785856737,0.13299397625710344
88,0.7538511028816534,0.6515869823999183,0.9921145345582518,0.770947378388671,0.7933905495460644,0.1432902151502149,0.7535275843735184,0.6501043769375506,0.9904999091075017,0.7311443083518129,0.8540956828694558,0.14513829285589808
89,0.7541400887245355,0.6515566417297651,0.9924580222645472,0.7722076111754705,0.7934089417374411,0.14304061628185039,0.7709061625387914,0.6721602927444635,0.9926944503071347,0.7704167213772136,0.8255041931986982,0.13297271676339933
90,0.7581136372200278,0.6562405122920524,0.9923951393643091,0.7754280092411263,0.794230195672013,0.1409967186925716,0.7704959080942483,0.6718262531760815,0.9929538302566905,0.7689457202684378,0.8198679639742925,0.13312447476585995
91,0.7534808835317922,0.6527241598381552,0.9923571985821391,0.7711962246617605,0.7923286560662958,0.142869348616101,0.7684484491846558,0.6688630811880911,0.9924992687124299,0.7605759437440615,0.8353756381569131,0.13428921612582462
92,0.7513093837471896,0.6501028496165608,0.9923853908860406,0.770505627227384,0.7876349982134131,0.14461596583037875,0.7757642815005796,0.6755424416982211,0.993098347989845,0.7772947377667199,0.8232214449971093,0.12997240224023213
93,0.7542687231718108,0.6528241272236026,0.9924354217080182,0.7758320511080498,0.7925212986247484,0.14262000770243102,0.7565602621250125,0.6573732747913964,0.993644141666429,0.8144589012004814,0.7558082948575345,0.13960234128230714
94,0.7536536517531373,0.6522557797820069,0.9925077592217645,0.7743241741906765,0.7861324995756149,0.14329283342285212,0.768925973223671,0.671130207695705,0.9930950710320161,0.7849952726474867,0.8064612223724842,0.13290951015760227
95,0.7555640987878622,0.6553724484388218,0.9926549078420152,0.7798816426548847,0.7894495763750964,0.14160396869099418,0.765973693573596,0.6661120753502812,0.9923966103956557,0.7496037045480205,0.8397010192815728,0.13576255132091408
96,0.7616869543873986,0.6613078834705575,0.992783818827119,0.7791315521611724,0.7972581296466118,0.1380552309890126,0.7807536190929883,0.6819786803988829,0.9930092779749191,0.7916374524895788,0.8236180520542128,0.12731227783164542
97,0.7607717999192172,0.6607195833741233,0.992768584988838,0.7807171330895535,0.7939964214036631,0.13888132476875947,0.7752768827280562,0.6790717783963905,0.993685911286552,0.8004203504505628,0.79380527739947,0.1297356691995449
98,0.759715560563775,0.6586872900641242,0.9926687253769054,0.7795648644136828,0.795643163974895,0.13939160216859606,0.7709358083665457,0.6738249244295461,0.9932256974225813,0.7749155066874965,0.8147620176369289,0.13227898627519608
99,0.758467901584714,0.6572587469289469,0.9926022332768107,0.7771467154109201,0.7943236020415329,0.14018697859069637,0.777812647023637,0.6789729131496524,0.9931968617508478,0.7833178598752735,0.8197103163500483,0.128545809819678
100,0.7625414756841438,0.6624358902836955,0.9927648333616035,0.7816973037497942,0.7997031024722165,0.13780498842513839,0.7744027675495785,0.674964310295869,0.9930514522837623,0.7827021971842374,0.8104574077361207,0.1304067572841018
101,0.7637826419153879,0.6628100591343503,0.9929339906503988,0.7844923904468847,0.7954088338585787,0.1369089422271002,0.7739756339174224,0.6724914343505881,0.9929183082241452,0.8008398188734954,0.7962725959253242,0.13108024660076173
102,0.7654023839290752,0.6658955819384996,0.9928580820560455,0.7848232534042624,0.7966635611861251,0.13646761531573395,0.782733140213223,0.6874339492296792,0.9938455793265853,0.7990764656329882,0.8113908028048943,0.12508501027709384
103,0.7697029903877614,0.6690621531979982,0.9930922652399817,0.7907889263574467,0.8026497308598008,0.13354806519698265,0.7739383008206704,0.6766813476130648,0.9933750083553774,0.7942772811313845,0.8055994673287401,0.13080679854791724
104,0.7698792077081148,0.6692651939946551,0.9927601543969886,0.7846328997334768,0.8053801479034646,0.1338967106543308,0.7759173441521489,0.6785667709065453,0.9934681326107639,0.7880946109706674,0.8159188891183828,0.12952718050969314
105,0.7607559523610181,0.6603621464482573,0.9926077020029689,0.7781998528990635,0.7991309249123861,0.13882574941529785,0.7765260144138197,0.6781011020497072,0.9926734568418716,0.7665504429094677,0.8434693814189064,0.1294471748884232
106,0.7633605613264927,0.6630391492400058,0.9927741410427315,0.7820221442122792,0.7965138197638267,0.13768933743758258,0.7690320519300607,0.6709957096850059,0.9935372328204582,0.8097210556744491,0.7733306127812589,0.13341158056153182
107,0.7668770045735115,0.6661977100857469,0.9928090939688128,0.7830765604279762,0.8000212384517803,0.1354753226474967,0.7834290121567093,0.6866013214792326,0.9937271326996592,0.8026201402327838,0.8061241158899272,0.12496283976969422
108,0.7714053804791251,0.6719182067832281,0.9930419512959414,0.7894505827232848,0.8025012948485308,0.1327220167704793,0.7814728117646603,0.6830278137598743,0.9936063311269564,0.8119617804387484,0.7989080049129978,0.12625400642681928
109,0.7719560123460237,0.6727626968261807,0.992985513321189,0.790821636485499,0.8051511884428734,0.1323430634775134,0.7764658041201067,0.6800109151485869,0.9926723208932642,0.7790879755130873,0.8201020425739759,0.12968695620602033
110,0.7725381251684454,0.6728659802398016,0.9930133414129878,0.7880210096752921,0.8051989036937093,0.13194050037756908,0.7854320066068619,0.688383480028421,0.9938331190145241,0.8218225039141618,0.7928765490542995,0.12495738490794195
111,0.7780291126217953,0.678334042429924,0.9931425542332405,0.7935579062201256,0.811467187695725,0.12918672108546245,0.7852410248471275,0.6877550416138072,0.9939932451192803,0.8105712083150756,0.8028715034873808,0.12367986374587384
112,0.7796720145053642,0.6799452478109405,0.9934130844681762,0.7994721576918004,0.8075369107861852,0.1277098974732812,0.7794907443409215,0.6837263077021684,0.993614926912615,0.789421629403949,0.8094113792667195,0.12687904905549457
113,0.7716192010530206,0.672449161493501,0.9928722707338111,0.7873221563045368,0.802057048955629,0.13301769041911113,0.7814694811713021,0.6831816812904203,0.9929205595322375,0.7713343329803345,0.8454969172380832,0.1263883039287693
114,0.7696125413789305,0.6702963136309801,0.9929960515610007,0.7887939942437548,0.8027122440033181,0.1336496567440241,0.7755927297304261,0.6767032431933289,0.9932387185719604,0.7950581857185751,0.812424645887577,0.12972258662477848
115,0.7711414209631986,0.6707090264142945,0.9928782457529113,0.7863507502993872,0.8046391668707825,0.13310662566056086,0.783196197192797,0.6881691783190812,0.9940236234180467,0.8088728472352547,0.8020943363449916,0.12521834502129103
116,0.7740836254386014,0.6753632443588834,0.9931174346873927,0.7968115453110185,0.8038268713063972,0.13126941228848557,0.7892889300866812,0.6934049951320809,0.9939406015876415,0.7938705727739154,0.8255070206561871,0.12166196386855642
117,0.7673582486635031,0.6682167205699655,0.993000976221506,0.787262927307639,0.802009146227393,0.13484266798856648,0.7898305699510394,0.6937234782342122,0.9937113357386153,0.793067328123638,0.8314653761328046,0.1213965513168987
118,0.7776693812636442,0.6790493965842003,0.9932468668665997,0.7955022381488667,0.8076728693274564,0.12916330412723298,0.7850448973639091,0.6886653285068075,0.9940964800179957,0.8341544532637465,0.778210500414728,0.12424912451156814
119,0.7763323416543562,0.6771665932827218,0.9931698808836382,0.7927792422300162,0.8079358786344528,0.12992736623557502,0.7864200067969987,0.6899468204106579,0.9939530092157716,0.8257914992652196,0.794560513060394,0.12285182919726316
120,0.7777785048928372,0.678370384282844,0.9932929221973863,0.7969874226769735,0.805383941115335,0.1287739671506854,0.7837186365757348,0.6869604108295524,0.9937217185390013,0.7863511936238957,0.8255050421107144,0.12465166550329704
121,0.7761555137329323,0.6782492641792741,0.9931684652733248,0.7927749888148419,0.8093227206967598,0.12976954890371756,0.796291409019808,0.7014939480492269,0.9938146328372429,0.8026453493641492,0.8369317843709871,0.11753843146334408
122,0.7722768236038297,0.6735771475143211,0.9928984687078831,0.7923187994679739,0.8046914259361666,0.13287525021925914,0.7829320739592454,0.6859431432016702,0.9940395257469532,0.8414861323698511,0.773675600139773,0.12495139270144986
123,0.7761432920084443,0.6781996956398321,0.9931911916233772,0.7931335305058679,0.806855091868445,0.12980402230696622,0.785743933111559,0.6898425719734547,0.9941767753468197,0.8266042428542637,0.7855708561026652,0.12350646342341456
124,0.7813016325235367,0.683154413693173,0.9932970598686574,0.7985996787631234,0.8115580799274666,0.12687803250412608,0.7941039258233002,0.698027475738387,0.9937647268803268,0.8144359757315438,0.8212306228708287,0.11913450700143036
125,0.7797103021727052,0.6819021885478219,0.9933515353951343,0.7956556313952734,0.8101383555074071,0.12773195892399133,0.7940907928178895,0.6979012066290237,0.993765914042214,0.8086249368111177,0.8246401627108736,0.11887804262815868
126,0.7738165145003518,0.6761980635482211,0.9929997207120408,0.7913569458002268,0.8047868515862975,0.13158535498172738,0.7828005372353319,0.6863633343201071,0.9929901661651401,0.787144717093995,0.8281681278966507,0.12628745787110618
127,0.7814124715189601,0.6834059974481893,0.9935268929531408,0.8003335376811582,0.8109734203926352,0.12644009066875592,0.796900378169792,0.7037137277067487,0.9942422176999174,0.825444860797489,0.8068328809495934,0.11715514580239318
