epoch,train_dice,train_iou,train_pixel_accuracy,train_precision,train_recall,train_loss,val_dice,val_iou,val_pixel_accuracy,val_precision,val_recall,val_loss
1,0.1959319481772349,0.1335118637839197,0.9711091391915498,0.3484906172271558,0.23705584068561303,0.4689943736722303,0.36083627015308994,0.2740685199272477,0.983304393481793,0.5130268947825549,0.3809605201892825,0.37391913781707625
2,0.3842313998313837,0.28866996295576874,0.981217464388803,0.47983600857645964,0.43534517344520535,0.36297629496385886,0.43952997580322023,0.321990999670264,0.9763468925250459,0.38986867190445457,0.6314525875886051,0.3359060426971217
3,0.44721266921869546,0.3432041868394197,0.9834900030563044,0.5328979370898979,0.49348161681446917,0.3258479060821755,0.5037357541577044,0.40380676806578614,0.9878072438461514,0.6256691944962489,0.4879892000439205,0.2907492168280141
4,0.47158044247433195,0.3668658077543558,0.9844371444264124,0.5476948371113732,0.5167128096312977,0.3105042293494524,0.5287813035600937,0.42571558229116985,0.987421714861611,0.6305523381523885,0.5271106488645856,0.2751729546171574
5,0.5136450484048488,0.4058867465098237,0.9854642568632613,0.5695946142077446,0.5609352143351422,0.28577181220401165,0.5631889973392681,0.45665493966533066,0.9874796367349057,0.5970029642343175,0.6008327958891804,0.2556560498585246
6,0.529049432901449,0.42276640582916347,0.9858948089355646,0.5793841252493304,0.5805976782427278,0.27600408934576565,0.5616008431714228,0.4555100272632649,0.9875831299492513,0.6032526561414555,0.5915949742576034,0.25659758306726144
7,0.5545261679000633,0.4473927928957828,0.9865237516026164,0.6061753228653309,0.5989127363576445,0.26170566444133603,0.5947900712922627,0.48327004130935114,0.9851639489650035,0.5646330772186744,0.7117071037541626,0.23944433020490002
8,0.5672688922563265,0.46315840285184773,0.9869637669518937,0.6168740783319917,0.6136555737534235,0.2533106402775576,0.598767274522989,0.4868765821131636,0.9846324079787611,0.5663791413923134,0.7204344864334528,0.23754538246396664
9,0.5701676700697389,0.46470943491819294,0.9868395224560139,0.6212248197475145,0.6164978678489841,0.25119717141916587,0.6065411193969461,0.5045601376947367,0.9889531686620893,0.6288599358933757,0.6531793485532132,0.22741263736098874
10,0.576553478663744,0.4719151355499445,0.9870677725520245,0.6204373233540114,0.623860105698885,0.24727632607831512,0.5870698861702087,0.4890414240225306,0.9886171925915689,0.6106133727446004,0.6307234155941425,0.23843176013293996
11,0.5917881091320237,0.48686297307180804,0.9875441685665486,0.6326822063257528,0.636968968046266,0.23873821420725003,0.6190186912850821,0.519662514653365,0.9892896360167571,0.6728937828315878,0.6311668165363318,0.22041414677015408
12,0.5959328489248142,0.49116610718327897,0.9872097220531729,0.6319686080827269,0.6457064200279324,0.23569369541351184,0.6215122316157005,0.5179805555779633,0.9887685647723636,0.6219680702911233,0.6843745254293755,0.218230561114015
13,0.6063068127909372,0.5000197050529857,0.9873759417339812,0.6412368337082308,0.6562866341582564,0.22977338947875556,0.6438625043985287,0.5371866000408012,0.9881181089729287,0.6367416396542454,0.7198334143365934,0.20751481063404434
14,0.610357214198556,0.503559271956599,0.9876720572626868,0.6460869858084723,0.6586538433682086,0.22786715613721414,0.6342925761538424,0.524140434704602,0.9887561265200766,0.6355960100067372,0.6993695023443944,0.21159301354875584
